film_id,Analistas e IA,Analistas e Autores,Analistas e Pares,IA e Autores,IA e Pares,Autores e Pares
1080106,0.26042255759239197,0.35704004764556885,0.3126143217086792,0.2145020067691803,0.18840551376342773,0.5359379053115845
1080107,0.229715958237648,0.3387807011604309,0.3668328821659088,0.17568142712116241,0.18277102708816528,0.4410994350910187
1080108,0.2555578052997589,0.343950092792511,0.3924345076084137,0.24056947231292725,0.23419229686260223,0.4327962398529053
1080109,0.16676191985607147,0.34045836329460144,0.2510325014591217,0.1918802708387375,0.15304231643676758,0.5884273052215576
1080110,0.2585403621196747,0.3758881688117981,0.29120969772338867,0.19249345362186432,0.14367865025997162,0.6614190340042114
1080111,0.2965269684791565,0.45429325103759766,0.36175721883773804,0.2546983063220978,0.16944317519664764,0.5033392906188965
1080112,0.32815951108932495,0.35523760318756104,0.32803070545196533,0.23814737796783447,0.22354048490524292,0.5268211364746094
1080113,0.33090147376060486,0.4093732237815857,0.442661851644516,0.24002401530742645,0.22769509255886078,0.4110928773880005
1080114,0.32780173420906067,0.430092453956604,0.2841506004333496,0.19869038462638855,0.1620817631483078,0.5050286054611206
1080201,0.41245222091674805,0.34852057695388794,0.29254645109176636,0.17138837277889252,0.14754866063594818,0.5301594138145447
1080202,0.19229888916015625,0.25214192271232605,0.25911977887153625,0.24012994766235352,0.21838593482971191,0.5173054933547974
1080203,0.5322831273078918,0.2279166579246521,0.19756364822387695,0.18714101612567902,0.16205933690071106,0.6431106328964233
1080301,0.21528743207454681,0.40746572613716125,0.25373634696006775,0.1376865804195404,0.16231361031532288,0.6070531606674194
1080302,0.29570603370666504,0.41587939858436584,0.4652290344238281,0.21442049741744995,0.2444480061531067,0.5472414493560791
1080303,0.4046418368816376,0.4486047029495239,0.3802606761455536,0.2749679386615753,0.22545862197875977,0.5405603051185608
1080304,0.2731514871120453,0.32528236508369446,0.29405587911605835,0.202787846326828,0.17083466053009033,0.5641080141067505
1080305,0.36079028248786926,0.36338189244270325,0.30892786383628845,0.19993360340595245,0.17428985238075256,0.7366275191307068
1080306,0.34481796622276306,0.4525083899497986,0.43551623821258545,0.2114364504814148,0.20690958201885223,0.5813511610031128
1080307,0.32778650522232056,0.35368987917900085,0.29696643352508545,0.2693367600440979,0.20996147394180298,0.5047960877418518
1080308,0.08104723691940308,0.29792189598083496,0.27043968439102173,0.07830378413200378,0.0823562741279602,0.6899091005325317
1080401,0.17132914066314697,0.34154489636421204,0.25006139278411865,0.15009547770023346,0.11975222080945969,0.6082426309585571
1080402,0.27058854699134827,0.33123499155044556,0.30540966987609863,0.0643046647310257,0.06859710812568665,0.659103512763977
1080403,0.16307705640792847,0.41178107261657715,0.39356496930122375,0.185972660779953,0.16284450888633728,0.6496348977088928
1080404,0.21306873857975006,0.39086681604385376,0.4013845920562744,0.129294291138649,0.15757887065410614,0.5066721439361572
1080405,0.2603999376296997,0.44380536675453186,0.2658971846103668,0.16569596529006958,0.05259345471858978,0.6196324825286865
1080406,0.21523074805736542,0.3094569444656372,0.3873867988586426,0.10620146989822388,0.1439446657896042,0.7001060843467712
1080407,0.24540427327156067,0.379996657371521,0.35197147727012634,0.12568117678165436,0.1172531321644783,0.6763101816177368
1080408,0.2779255211353302,0.34321704506874084,0.31625473499298096,0.1701240837574005,0.1135709285736084,0.5204718112945557
1080409,0.25271105766296387,0.3066858649253845,0.20315112173557281,0.13430599868297577,0.11287309229373932,0.7298662662506104
1080410,0.17484253644943237,0.46401116251945496,0.36349543929100037,0.17543520033359528,0.17278745770454407,0.3132261037826538
1080411,0.21355272829532623,0.26450175046920776,0.28968575596809387,0.907852292060852,0.7976090908050537,0.7424099445343018
1080412,0.30949416756629944,0.2786308526992798,0.32657933235168457,0.1520262211561203,0.1792319416999817,0.6166585683822632
1080413,0.16571743786334991,0.32435303926467896,0.2701791822910309,0.12863290309906006,0.12357820570468903,0.5373131036758423
1080414,0.19835324585437775,0.32091280817985535,0.24089103937149048,0.14099586009979248,0.12348625063896179,0.6419703364372253
1080415,0.28220340609550476,0.3148138225078583,0.3908345699310303,0.1250574290752411,0.15410080552101135,0.48456627130508423
1080416,0.21011433005332947,0.34444817900657654,0.23658078908920288,0.09175798296928406,0.08861574530601501,0.6508108973503113
1080417,0.2511802911758423,0.40141040086746216,0.4024348556995392,0.16815565526485443,0.1263960748910904,0.5024440884590149
1080418,0.23964133858680725,0.3189513683319092,0.2508832812309265,0.11347901821136475,0.11004793643951416,0.5078580975532532
1080419,0.23243632912635803,0.36891797184944153,0.3346083164215088,0.17948190867900848,0.14661461114883423,0.4856942892074585
1080420,0.09909762442111969,0.3020576238632202,0.28898507356643677,0.12037977576255798,0.1254715770483017,0.5688128471374512
1080421,0.1142205223441124,0.22767874598503113,0.22767870128154755,0.08325036615133286,0.08325037360191345,
1080422,0.3593384921550751,0.30956733226776123,0.336588054895401,0.13763372600078583,0.1894921511411667,0.6130160689353943
1080423,0.13426616787910461,0.18566346168518066,0.18566346168518066,0.07786589860916138,0.07786589115858078,
1090101,0.18961796164512634,0.3108970820903778,0.2955411672592163,0.10260839760303497,0.11184901744127274,0.6057255864143372
1090102,0.2215087115764618,0.25306954979896545,0.24345408380031586,0.09493204951286316,0.0895552933216095,0.6971292495727539
1090103,0.13466107845306396,0.3368918299674988,0.4021807610988617,0.05167565867304802,0.07367473095655441,0.4665791094303131
1090104,0.24089185893535614,0.3606453537940979,0.30690521001815796,0.12160374224185944,0.11160167306661606,0.5858432054519653
1090105,0.09075041860342026,0.29599371552467346,0.28336891531944275,0.05395892262458801,0.08937865495681763,0.5685460567474365
1090106,0.13427996635437012,0.29709339141845703,0.2438507378101349,0.12939363718032837,0.10233055800199509,0.6107555031776428
1090107,0.21300773322582245,0.3566047251224518,0.3044229745864868,0.14677509665489197,0.09477829188108444,0.5809305310249329
1090109,0.22146886587142944,0.3202149569988251,0.28989094495773315,0.08961161971092224,0.1002201959490776,0.6448619365692139
1090110,0.10769714415073395,0.312008261680603,0.38196152448654175,0.08127450197935104,0.09475210309028625,0.61651211977005
1090111,0.19758149981498718,0.327377051115036,0.19578401744365692,0.10319016128778458,0.09298703819513321,0.5461395978927612
1090112,0.28006038069725037,0.35612231492996216,0.2607921361923218,0.16200631856918335,0.10775253176689148,0.5150784850120544
1090113,0.22772151231765747,0.36847230792045593,0.26074713468551636,0.14084473252296448,0.08330430090427399,0.6113488674163818
1090114,0.32350438833236694,0.2548486292362213,0.2830616533756256,0.1732984036207199,0.157094806432724,0.66316819190979
1090115,0.37940293550491333,0.2698488235473633,0.17050212621688843,0.17389969527721405,0.13832934200763702,0.654450535774231
1100101,0.24505016207695007,0.32086417078971863,0.2831107974052429,0.1405121088027954,0.07983427494764328,0.6420444250106812
1100102,0.35229605436325073,0.3070264160633087,0.29538124799728394,0.1861242949962616,0.20911376178264618,0.5806028842926025
1100103,0.2826908528804779,0.35520491003990173,0.2581246793270111,0.1473284512758255,0.09257210791110992,0.5665610432624817
1100104,0.1663804054260254,0.26302504539489746,0.27384820580482483,0.07791110128164291,0.08883825689554214,0.6174196004867554
1100105,0.13663171231746674,0.29934215545654297,0.3756232261657715,0.06404557079076767,0.06615635007619858,0.6846853494644165
1100106,0.25455379486083984,0.31771180033683777,0.298452764749527,0.0649770125746727,0.08107420802116394,0.6583117246627808
1100107,0.18374723196029663,0.3178127408027649,0.22733575105667114,0.03787215054035187,0.05109454691410065,0.7039918899536133
1100108,0.2345818728208542,0.3370085656642914,0.2848511040210724,0.15424339473247528,0.1201205775141716,0.6519567966461182
1100109,0.33760330080986023,0.3580460548400879,0.32788851857185364,0.1575867235660553,0.13417261838912964,0.6155827641487122
1100110,0.2713497281074524,0.2747289836406708,0.26625001430511475,0.12087109684944153,0.13080348074436188,0.6011989116668701
1100111,0.19011574983596802,0.26172345876693726,0.22010543942451477,0.0816432535648346,0.11089985072612762,0.5836477279663086
1100112,0.19948771595954895,0.3184184432029724,0.26238134503364563,0.08202779293060303,0.0703243762254715,0.7401469349861145
1100114,0.3595074415206909,0.28432124853134155,0.158680260181427,0.13555455207824707,0.07014819979667664,0.675976574420929
1100115,0.21410202980041504,0.3088953495025635,0.3204447627067566,0.742218017578125,0.7009953260421753,0.5662626624107361
1100116,0.3507956564426422,0.23606525361537933,0.2723930776119232,0.15421831607818604,0.17484286427497864,0.8971859812736511
1100117,0.30474427342414856,0.27882763743400574,0.23573309183120728,0.14662358164787292,0.1197350025177002,0.6538519263267517
1100118,0.300489604473114,0.2773919999599457,0.2418353259563446,0.1971767395734787,0.09870953112840652,0.6903861165046692
1100119,0.3791933059692383,0.33053985238075256,0.32357728481292725,0.19268080592155457,0.1912563443183899,0.6407291889190674
1110201,0.1939883977174759,0.24133823812007904,0.4617919921875,0.11943687498569489,0.20062479376792908,0.28504595160484314
1110202,0.2904975414276123,0.40723472833633423,0.5075182914733887,0.1470857560634613,0.1969732642173767,0.42228952050209045
1110203,0.3764569163322449,0.46429115533828735,0.32600000500679016,0.22271795570850372,0.17941753566265106,0.5548207759857178
1110204,0.3727547526359558,0.488939493894577,0.396791011095047,0.19734923541545868,0.13803301751613617,0.46029356122016907
1110205,0.20228177309036255,0.27521827816963196,0.4573078751564026,0.08558885753154755,0.08815686404705048,0.39139777421951294
1110206,0.29805058240890503,0.2587429881095886,0.23941496014595032,0.09285125136375427,0.09177418798208237,0.8140276074409485
1110207,0.3453073799610138,0.5759589672088623,0.3381323516368866,0.3038070499897003,0.13987934589385986,0.3737402558326721
1110208,0.5032914280891418,0.4892200231552124,0.34037157893180847,0.2715683579444885,0.1735469102859497,0.5468867421150208
1110209,0.36283862590789795,0.3946065306663513,0.5270618796348572,0.15942148864269257,0.1899237334728241,0.468503475189209
1110210,0.2620333135128021,0.4164010286331177,0.3783222436904907,0.13284382224082947,0.13781552016735077,0.5238243341445923
1110211,0.4094984531402588,0.43610864877700806,0.37034347653388977,0.26114439964294434,0.2200586497783661,0.43612009286880493
1110212,0.31689172983169556,0.48685699701309204,0.3797084093093872,0.2685772180557251,0.17153820395469666,0.4730452299118042
1110213,0.40673381090164185,0.36661720275878906,0.3094078302383423,0.28197890520095825,0.2394726276397705,0.6204038262367249
1110214,0.3950210511684418,0.18026328086853027,0.2982400059700012,0.14274881780147552,0.1764565259218216,0.6119629740715027
1110215,0.4487047791481018,0.3778133988380432,0.2678539454936981,0.28476062417030334,0.2124306559562683,0.6422006487846375
1110216,0.4658965468406677,0.44840389490127563,0.3132377564907074,0.3081715703010559,0.22835424542427063,0.5122402310371399
1110217,0.4028283655643463,0.3449813723564148,0.2948562502861023,0.19811493158340454,0.1699146032333374,0.612933874130249
1110218,0.42560696601867676,0.3654281497001648,0.314738929271698,0.26543906331062317,0.20296910405158997,0.5936832427978516
1110219,0.38337385654449463,0.2979406416416168,0.32564637064933777,0.20223981142044067,0.2013256847858429,0.5536268949508667
1110220,0.5154739618301392,0.3995572328567505,0.2053651213645935,0.29214727878570557,0.105652816593647,0.5761451125144958
1110221,0.4964776635169983,0.28519415855407715,0.17248627543449402,0.22177168726921082,0.13874822854995728,0.7771317362785339
1110222,0.3639073371887207,0.417995810508728,0.30570685863494873,0.2370627373456955,0.16707636415958405,0.5022485256195068
1110223,0.44730713963508606,0.40551602840423584,0.36006996035575867,0.2975194752216339,0.26185837388038635,0.5515267848968506
1110224,0.4434294104576111,0.34280651807785034,0.2708808481693268,0.21413588523864746,0.1894647628068924,0.6660681962966919
1110225,0.38550809025764465,0.428058922290802,0.2859281003475189,0.24409303069114685,0.20060908794403076,0.58167564868927
1110226,0.38956397771835327,0.36099350452423096,0.23880688846111298,0.3082895278930664,0.1990751177072525,0.5689194202423096
1110227,0.3987177908420563,0.2938828766345978,0.2150205820798874,0.20651960372924805,0.1661771982908249,0.7173025608062744
1110228,0.3828522562980652,0.4283011555671692,0.32974204421043396,0.2864466607570648,0.1970754712820053,0.6074615716934204
1110229,0.44656676054000854,0.38350802659988403,0.35471051931381226,0.2128661870956421,0.2161305546760559,0.6235531568527222
1110230,0.4707088768482208,0.45049425959587097,0.31957951188087463,0.2902885377407074,0.17404474318027496,0.4781516492366791
1110301,0.4870379865169525,0.14367125928401947,0.14367127418518066,0.07502173632383347,0.07502173632383347,
1110302,0.33459681272506714,0.19295750558376312,0.19295747578144073,0.08319685608148575,0.08319684863090515,
1110303,0.18910084664821625,0.16913852095603943,0.16913853585720062,0.08173871785402298,0.08173873275518417,
1110304,0.24750225245952606,0.23760129511356354,0.23760133981704712,0.11144096404314041,0.1114409789443016,
1110305,0.4299255311489105,0.18611909449100494,0.18611913919448853,0.06838157773017883,0.06838160008192062,
1110306,0.35803183913230896,0.2231830507516861,0.22318309545516968,0.10541076213121414,0.10541077703237534,
1110307,0.36970531940460205,0.21008560061454773,0.21008563041687012,0.12408172339200974,0.12408173084259033,
1110308,0.3272612988948822,0.18955813348293304,0.18955814838409424,0.07252463698387146,0.07252464443445206,
1110309,0.22533628344535828,0.23223496973514557,0.23223501443862915,0.10537975281476974,0.10537973046302795,
1110310,0.46581748127937317,0.16484539210796356,0.16484540700912476,0.1023532822728157,0.1023533046245575,
1110311,0.3190792202949524,0.25749561190605164,0.257495641708374,0.10921777039766312,0.10921777784824371,
1110312,0.36534664034843445,0.1966729313135147,0.1966729462146759,0.10576241463422775,0.10576241463422775,
1110313,0.1856343150138855,0.2192460000514984,0.21924597024917603,0.05103292688727379,0.05103293061256409,
1110314,0.2856861352920532,0.20405374467372894,0.20405371487140656,0.0609758198261261,0.0609758086502552,
1110315,0.36516618728637695,0.20411993563175201,0.2041199654340744,0.08371320366859436,0.08371320366859436,
1110316,0.1737712174654007,0.16898849606513977,0.16898852586746216,0.10844302922487259,0.10844305157661438,
1110317,0.4276786148548126,0.2309698909521103,0.23096990585327148,0.13239966332912445,0.13239964842796326,
1110318,0.32226037979125977,0.1641627699136734,0.1641627848148346,0.08329806476831436,0.08329805731773376,
1110319,0.449932336807251,0.2565706670284271,0.2565706968307495,0.13176359236240387,0.13176360726356506,
1110320,0.3414073586463928,0.25809338688850403,0.25809338688850403,0.15524418652057648,0.15524420142173767,
1110321,0.3670603334903717,0.17705214023590088,0.17705215513706207,0.10110975801944733,0.10110977292060852,
1110322,0.30939000844955444,0.21467038989067078,0.21467041969299316,0.13041220605373383,0.13041219115257263,
1110323,0.3691219091415405,0.17338061332702637,0.17338064312934875,0.11448889225721359,0.11448889225721359,
1110324,0.4850252866744995,0.15070189535617828,0.15070191025733948,0.11187572777271271,0.1118757426738739,
1110325,0.44608551263809204,0.23255182802677155,0.23255184292793274,0.10428357124328613,0.10428357124328613,
1110326,0.25446364283561707,0.20968854427337646,0.20968852937221527,0.04174131527543068,0.04174131527543068,
1070117,,0.6274855732917786,0.6922712326049805,0.6274855732917786,0.6922712326049805,0.5048952698707581
1080426,,0.5834107995033264,0.6799335479736328,0.5834107995033264,0.6799335479736328,0.5004982948303223
1110133,,0.7082770466804504,0.913212239742279,0.7082770466804504,0.913212239742279,0.656460165977478
1110134,,0.5260283946990967,0.6877796649932861,0.5260283946990967,0.6877796649932861,0.5030115842819214
1110135,,0.5175077319145203,0.8256728649139404,0.5175077319145203,0.8256728649139404,0.5020877122879028
1110136,,0.5238467454910278,0.8744227886199951,0.5238467454910278,0.8744227886199951,0.5059666037559509
1110137,,0.502589762210846,0.9564583897590637,0.502589762210846,0.9564583897590637,0.49608147144317627
1110138,,0.620646595954895,0.4054701030254364,0.620646595954895,0.4054701030254364,0.4072674512863159
1110139,,0.35861918330192566,0.5938689708709717,0.35861918330192566,0.5938689708709717,0.4561934471130371
1110140,,0.7802468538284302,0.667780339717865,0.7802468538284302,0.667780339717865,0.5780305862426758
1110141,,0.7184431552886963,0.6444476842880249,0.7184431552886963,0.6444476842880249,0.5417449474334717
1110142,,0.7858837246894836,0.687736988067627,0.7858837246894836,0.687736988067627,0.5964857339859009
1110143,,0.6144396662712097,0.8308464884757996,0.6144396662712097,0.8308464884757996,0.5477469563484192
1110144,,0.6100761294364929,0.6970326900482178,0.6100761294364929,0.6970326900482178,0.5071947574615479
1110145,,0.8094872236251831,0.7647912502288818,0.8094872236251831,0.7647912502288818,0.6606908440589905
1110146,,0.711630642414093,0.6155720353126526,0.711630642414093,0.6155720353126526,0.524615466594696
1110147,,0.5900412797927856,0.7985501289367676,0.5900412797927856,0.7985501289367676,0.5285055041313171
1110148,,0.7146986722946167,0.7941915988922119,0.7146986722946167,0.7941915988922119,0.6135894060134888
1110149,,0.7250607013702393,0.9341000318527222,0.7250607013702393,0.9341000318527222,0.6891992092132568
1110150,,0.5336223244667053,0.9808077216148376,0.5336223244667053,0.9808077216148376,0.529595136642456
1110151,,0.5255711078643799,0.6271684765815735,0.5255711078643799,0.6271684765815735,0.4883367121219635
1110152,,0.6160967350006104,0.7232086658477783,0.6160967350006104,0.7232086658477783,0.5417703986167908
1110153,,0.6294466853141785,0.85596764087677,0.6294466853141785,0.85596764087677,0.5876903533935547
1110154,,0.7644731998443604,0.849656879901886,0.7644731998443604,0.849656879901886,0.6700460314750671
1110156,,0.6524337530136108,0.576479971408844,0.6524337530136108,0.576479971408844,0.5035896897315979
1110158,,0.8130525350570679,0.4404892921447754,0.8130525350570679,0.4404892921447754,0.4363824129104614
1110159,,0.7901930212974548,0.9136126041412354,0.7901930212974548,0.9136126041412354,0.7308844327926636
1110160,,0.8231167793273926,0.9134302139282227,0.8231167793273926,0.9134302139282227,0.765175998210907
